kind	record_id	direction	direction_before_audit	status	previous_status	web_search_status	confidence	review_required	zircon_index	zircon_name	mir2ei_name	alias_chain	external_sources	search_queries
monster	website:mob-29	both	both	both-resolved-by-web-alias	both-resolved-by-web-alias	family-rule-search	high	False	27	Skeleton	骷髅	Skeleton > Wemade=Skeleton > mir2ei 百科 Skeleton→骷髅 > ZH候选=骷髅(local-candidate:db_names,mir2ei-wiki-json) > mir2ei 百科 Skeleton→骷髅 > ZH候选=骷髅(local-candidate:db_names,mir2ei-wiki-json) > 骷髅 > EN=Skeleton(local-candidate:db_names,mir2ei-wiki-json)	https://www.lomcn.net/wiki/index.php/Monster_Database;https://mir2ei.iamcheyan.com/data/wiki_data_v2.json;https://mir2ei.iamcheyan.com/data/wiki_data_v2.json;https://mir3.iamcheyan.com/mobs/mob-29.html	Legend of Mir 3 monster names list Wooma Zuma Banya Numa Chiwoo;site:lomcn.net Mir3 Zircon monster list;传奇3 Zircon 汉化 怪物名称 对照 MonsterInfo 中文;传奇3 冰宫 冰原 怪物 名称 列表;传奇3 怪物 名称 中英文对照 Zuma Oma Claw Cat 英文名;传奇3 怪物 白野猪 祖玛弓箭手 潘夜 英文名 WhiteBoar ZumaArcher Banya
monster	website:mob-30	mir2ei-only	mir2ei-only	pending-web-evidence	pending-web-evidence	family-search-no-result	low	True			掷斧骷髅	掷斧骷髅	https://mir3.iamcheyan.com/mobs/mob-30.html	Legend of Mir 3 monster names list Wooma Zuma Banya Numa Chiwoo;site:lomcn.net Mir3 Zircon monster list;传奇3 Zircon 汉化 怪物名称 对照 MonsterInfo 中文;传奇3 冰宫 冰原 怪物 名称 列表;传奇3 怪物 名称 中英文对照 Zuma Oma Claw Cat 英文名;传奇3 怪物 白野猪 祖玛弓箭手 潘夜 英文名 WhiteBoar ZumaArcher Banya
monster	website:mob-31	both	both	both-resolved-by-web-alias	both-resolved-by-web-alias	family-rule-search	high	False	29	Skeleton Warrior	骷髅战士	Skeleton Warrior > mir2ei 百科 Skeleton Warrior→骷髅战士 > ZH候选=骷髅战士(local-candidate:db_names,mir2ei-wiki-json) > mir2ei 百科 Skeleton Warrior→骷髅战士 > 骷髅战士 > EN=Skeleton Warrior(local-candidate:db_names,mir2ei-wiki-json)	https://mir2ei.iamcheyan.com/data/wiki_data_v2.json;https://mir2ei.iamcheyan.com/data/wiki_data_v2.json;https://mir3.iamcheyan.com/mobs/mob-31.html;https://mir2ei.iamcheyan.com/data/wiki_data_v2.json	Legend of Mir 3 monster names list Wooma Zuma Banya Numa Chiwoo;site:lomcn.net Mir3 Zircon monster list;传奇3 Zircon 汉化 怪物名称 对照 MonsterInfo 中文;传奇3 冰宫 冰原 怪物 名称 列表;传奇3 怪物 名称 中英文对照 Zuma Oma Claw Cat 英文名;传奇3 怪物 白野猪 祖玛弓箭手 潘夜 英文名 WhiteBoar ZumaArcher Banya
monster	website:mob-32	both	mir2ei-only	both-resolved-by-web-alias	both-resolved	family-rule-search	high	False	26	Skeleton Axeman	骷髅战将	Skeleton Axeman > mir2ei 百科 Skeleton Axeman→骷髅战将 > ZH候选=骷髅战将(mir2ei-wiki-json) > ZH候选=骷髅斧手(local-candidate:db_names) > mir2ei 百科 Skeleton Axeman→骷髅战将 > 骷髅战将 > EN=Skeleton Axeman(mir2ei-wiki-json)	https://mir2ei.iamcheyan.com/data/wiki_data_v2.json;https://mir2ei.iamcheyan.com/data/wiki_data_v2.json;https://mir3.iamcheyan.com/mobs/mob-32.html;https://mir2ei.iamcheyan.com/data/wiki_data_v2.json	Legend of Mir 3 monster names list Wooma Zuma Banya Numa Chiwoo;site:lomcn.net Mir3 Zircon monster list;传奇3 Zircon 汉化 怪物名称 对照 MonsterInfo 中文;传奇3 冰宫 冰原 怪物 名称 列表;传奇3 怪物 名称 中英文对照 Zuma Oma Claw Cat 英文名;传奇3 怪物 白野猪 祖玛弓箭手 潘夜 英文名 WhiteBoar ZumaArcher Banya
monster	website:mob-33	mir2ei-only	mir2ei-only	pending-web-evidence	pending-web-evidence	family-search-no-result	low	True			骷髅精灵	骷髅精灵	https://mir3.iamcheyan.com/mobs/mob-33.html	Legend of Mir 3 monster names list Wooma Zuma Banya Numa Chiwoo;site:lomcn.net Mir3 Zircon monster list;传奇3 Zircon 汉化 怪物名称 对照 MonsterInfo 中文;传奇3 冰宫 冰原 怪物 名称 列表;传奇3 怪物 名称 中英文对照 Zuma Oma Claw Cat 英文名;传奇3 怪物 白野猪 祖玛弓箭手 潘夜 英文名 WhiteBoar ZumaArcher Banya
monster	website:mob-34	mir2ei-only	mir2ei-only	pending-web-evidence	pending-web-evidence	family-search-no-result	low	True			蜘蛛娃	蜘蛛娃	https://mir3.iamcheyan.com/mobs/mob-34.html	Legend of Mir 3 monster names list Wooma Zuma Banya Numa Chiwoo;site:lomcn.net Mir3 Zircon monster list;传奇3 Zircon 汉化 怪物名称 对照 MonsterInfo 中文;传奇3 冰宫 冰原 怪物 名称 列表;传奇3 怪物 名称 中英文对照 Zuma Oma Claw Cat 英文名;传奇3 怪物 白野猪 祖玛弓箭手 潘夜 英文名 WhiteBoar ZumaArcher Banya
monster	website:mob-35	mir2ei-only	mir2ei-only	pending-web-evidence	pending-web-evidence	family-search-no-result	low	True			胞眼虫	胞眼虫	https://mir3.iamcheyan.com/mobs/mob-35.html	Legend of Mir 3 monster names list Wooma Zuma Banya Numa Chiwoo;site:lomcn.net Mir3 Zircon monster list;传奇3 Zircon 汉化 怪物名称 对照 MonsterInfo 中文;传奇3 冰宫 冰原 怪物 名称 列表;传奇3 怪物 名称 中英文对照 Zuma Oma Claw Cat 英文名;传奇3 怪物 白野猪 祖玛弓箭手 潘夜 英文名 WhiteBoar ZumaArcher Banya
monster	website:mob-36	mir2ei-only	mir2ei-only	pending-web-evidence	pending-web-evidence	family-search-no-result	low	True			胞眼虫	胞眼虫	https://mir3.iamcheyan.com/mobs/mob-36.html	Legend of Mir 3 monster names list Wooma Zuma Banya Numa Chiwoo;site:lomcn.net Mir3 Zircon monster list;传奇3 Zircon 汉化 怪物名称 对照 MonsterInfo 中文;传奇3 冰宫 冰原 怪物 名称 列表;传奇3 怪物 名称 中英文对照 Zuma Oma Claw Cat 英文名;传奇3 怪物 白野猪 祖玛弓箭手 潘夜 英文名 WhiteBoar ZumaArcher Banya
monster	website:mob-37	mir2ei-only	mir2ei-only	pending-web-evidence	pending-web-evidence	family-search-no-result	low	True			多脚虫	多脚虫	https://mir3.iamcheyan.com/mobs/mob-37.html	Legend of Mir 3 monster names list Wooma Zuma Banya Numa Chiwoo;site:lomcn.net Mir3 Zircon monster list;传奇3 Zircon 汉化 怪物名称 对照 MonsterInfo 中文;传奇3 冰宫 冰原 怪物 名称 列表;传奇3 怪物 名称 中英文对照 Zuma Oma Claw Cat 英文名;传奇3 怪物 白野猪 祖玛弓箭手 潘夜 英文名 WhiteBoar ZumaArcher Banya
monster	website:mob-38	mir2ei-only	mir2ei-only	pending-web-evidence	pending-web-evidence	family-search-no-result	low	True			多脚虫	多脚虫	https://mir3.iamcheyan.com/mobs/mob-38.html	Legend of Mir 3 monster names list Wooma Zuma Banya Numa Chiwoo;site:lomcn.net Mir3 Zircon monster list;传奇3 Zircon 汉化 怪物名称 对照 MonsterInfo 中文;传奇3 冰宫 冰原 怪物 名称 列表;传奇3 怪物 名称 中英文对照 Zuma Oma Claw Cat 英文名;传奇3 怪物 白野猪 祖玛弓箭手 潘夜 英文名 WhiteBoar ZumaArcher Banya
monster	website:mob-39	mir2ei-only	mir2ei-only	pending-web-evidence	pending-web-evidence	family-search-no-result	low	True			红甲虫	红甲虫	https://mir3.iamcheyan.com/mobs/mob-39.html	Legend of Mir 3 monster names list Wooma Zuma Banya Numa Chiwoo;site:lomcn.net Mir3 Zircon monster list;传奇3 Zircon 汉化 怪物名称 对照 MonsterInfo 中文;传奇3 冰宫 冰原 怪物 名称 列表;传奇3 怪物 名称 中英文对照 Zuma Oma Claw Cat 英文名;传奇3 怪物 白野猪 祖玛弓箭手 潘夜 英文名 WhiteBoar ZumaArcher Banya
monster	website:mob-40	both	both	both-resolved-by-web-alias	both-resolved-by-web-alias	family-rule-search	high	False	60	Blood Thristy Zombie	僵尸	Blood Thristy Zombie > mir2ei 百科 Blood Thristy Zombie→嗜血僵尸 > ZH候选=嗜血僵尸(local-candidate:db_names,mir2ei-wiki-json) > 僵尸	https://mir2ei.iamcheyan.com/data/wiki_data_v2.json;https://mir3.iamcheyan.com/mobs/mob-40.html	Legend of Mir 3 monster names list Wooma Zuma Banya Numa Chiwoo;site:lomcn.net Mir3 Zircon monster list;传奇3 Zircon 汉化 怪物名称 对照 MonsterInfo 中文;传奇3 冰宫 冰原 怪物 名称 列表;传奇3 怪物 名称 中英文对照 Zuma Oma Claw Cat 英文名;传奇3 怪物 白野猪 祖玛弓箭手 潘夜 英文名 WhiteBoar ZumaArcher Banya
monster	website:mob-41	both	both	both-resolved-by-web-alias	both-resolved-by-web-alias	family-rule-search	high	False	57	Rotting Ghoul	烂僵尸	Rotting Ghoul > mir2ei 百科 Rotting Ghoul→腐烂食尸鬼 > ZH候选=腐烂食尸鬼(local-candidate:db_names,mir2ei-wiki-json) > mir2ei 百科 Rotting Ghoul→腐烂食尸鬼 > 烂僵尸	https://mir2ei.iamcheyan.com/data/wiki_data_v2.json;https://mir2ei.iamcheyan.com/data/wiki_data_v2.json;https://mir3.iamcheyan.com/mobs/mob-41.html	Legend of Mir 3 monster names list Wooma Zuma Banya Numa Chiwoo;site:lomcn.net Mir3 Zircon monster list;传奇3 Zircon 汉化 怪物名称 对照 MonsterInfo 中文;传奇3 冰宫 冰原 怪物 名称 列表;传奇3 怪物 名称 中英文对照 Zuma Oma Claw Cat 英文名;传奇3 怪物 白野猪 祖玛弓箭手 潘夜 英文名 WhiteBoar ZumaArcher Banya
monster	website:mob-42	both	both	both-resolved-by-web-alias	both-resolved-by-web-alias	family-rule-search	high	False	32	GhostSorcerer	老道僵尸	GhostSorcerer > mir2ei 百科 GhostSorcerer→幽灵巫师 > ZH候选=幽灵巫师(local-candidate:db_names,mir2ei-wiki-json) > mir2ei 百科 GhostSorcerer→幽灵巫师 > ZH候选=幽灵巫师(local-candidate:db_names,mir2ei-wiki-json) > 老道僵尸	https://mir2ei.iamcheyan.com/data/wiki_data_v2.json;https://mir2ei.iamcheyan.com/data/wiki_data_v2.json;https://mir3.iamcheyan.com/mobs/mob-42.html	Legend of Mir 3 monster names list Wooma Zuma Banya Numa Chiwoo;site:lomcn.net Mir3 Zircon monster list;传奇3 Zircon 汉化 怪物名称 对照 MonsterInfo 中文;传奇3 冰宫 冰原 怪物 名称 列表;传奇3 怪物 名称 中英文对照 Zuma Oma Claw Cat 英文名;传奇3 怪物 白野猪 祖玛弓箭手 潘夜 英文名 WhiteBoar ZumaArcher Banya
monster	website:mob-43	both	both	both-resolved-by-web-alias	both-resolved-by-web-alias	family-rule-search	high	False	37	Ghoul Champion	法老僵尸	Ghoul Champion > mir2ei 百科 Ghoul Champion→食尸鬼冠军 > ZH候选=食尸鬼冠军(local-candidate:db_names,mir2ei-wiki-json) > mir2ei 百科 Ghoul Champion→食尸鬼冠军 > 法老僵尸	https://mir2ei.iamcheyan.com/data/wiki_data_v2.json;https://mir2ei.iamcheyan.com/data/wiki_data_v2.json;https://mir3.iamcheyan.com/mobs/mob-43.html	Legend of Mir 3 monster names list Wooma Zuma Banya Numa Chiwoo;site:lomcn.net Mir3 Zircon monster list;传奇3 Zircon 汉化 怪物名称 对照 MonsterInfo 中文;传奇3 冰宫 冰原 怪物 名称 列表;传奇3 怪物 名称 中英文对照 Zuma Oma Claw Cat 英文名;传奇3 怪物 白野猪 祖玛弓箭手 潘夜 英文名 WhiteBoar ZumaArcher Banya
monster	website:mob-44	both	both	both-resolved-by-web-alias	both-resolved-by-web-alias	family-rule-search	high	False	33	Ghost Mage	魔咒僵尸	Ghost Mage > mir2ei 百科 Ghost Mage→幽灵法师 > ZH候选=幽灵法师(local-candidate:db_names,mir2ei-wiki-json) > mir2ei 百科 Ghost Mage→幽灵法师 > 魔咒僵尸	https://mir2ei.iamcheyan.com/data/wiki_data_v2.json;https://mir2ei.iamcheyan.com/data/wiki_data_v2.json;https://mir3.iamcheyan.com/mobs/mob-44.html	Legend of Mir 3 monster names list Wooma Zuma Banya Numa Chiwoo;site:lomcn.net Mir3 Zircon monster list;传奇3 Zircon 汉化 怪物名称 对照 MonsterInfo 中文;传奇3 冰宫 冰原 怪物 名称 列表;传奇3 怪物 名称 中英文对照 Zuma Oma Claw Cat 英文名;传奇3 怪物 白野猪 祖玛弓箭手 潘夜 英文名 WhiteBoar ZumaArcher Banya
monster	website:mob-45	mir2ei-only	mir2ei-only	pending-web-evidence	pending-web-evidence	family-search-no-result	low	True			尸王	尸王	https://mir3.iamcheyan.com/mobs/mob-45.html	Legend of Mir 3 monster names list Wooma Zuma Banya Numa Chiwoo;site:lomcn.net Mir3 Zircon monster list;传奇3 Zircon 汉化 怪物名称 对照 MonsterInfo 中文;传奇3 冰宫 冰原 怪物 名称 列表;传奇3 怪物 名称 中英文对照 Zuma Oma Claw Cat 英文名;传奇3 怪物 白野猪 祖玛弓箭手 潘夜 英文名 WhiteBoar ZumaArcher Banya
monster	website:mob-46	mir2ei-only	mir2ei-only	pending-web-evidence	pending-web-evidence	family-search-no-result	low	True			浪子人鬼	浪子人鬼	https://mir3.iamcheyan.com/mobs/mob-46.html	Legend of Mir 3 monster names list Wooma Zuma Banya Numa Chiwoo;site:lomcn.net Mir3 Zircon monster list;传奇3 Zircon 汉化 怪物名称 对照 MonsterInfo 中文;传奇3 冰宫 冰原 怪物 名称 列表;传奇3 怪物 名称 中英文对照 Zuma Oma Claw Cat 英文名;传奇3 怪物 白野猪 祖玛弓箭手 潘夜 英文名 WhiteBoar ZumaArcher Banya
monster	website:mob-47	mir2ei-only	mir2ei-only	pending-web-evidence	pending-web-evidence	family-search-no-result	low	True			腐蚀人鬼	腐蚀人鬼	https://mir3.iamcheyan.com/mobs/mob-47.html	Legend of Mir 3 monster names list Wooma Zuma Banya Numa Chiwoo;site:lomcn.net Mir3 Zircon monster list;传奇3 Zircon 汉化 怪物名称 对照 MonsterInfo 中文;传奇3 冰宫 冰原 怪物 名称 列表;传奇3 怪物 名称 中英文对照 Zuma Oma Claw Cat 英文名;传奇3 怪物 白野猪 祖玛弓箭手 潘夜 英文名 WhiteBoar ZumaArcher Banya
monster	website:mob-48	mir2ei-only	mir2ei-only	pending-web-evidence	pending-web-evidence	family-search-no-result	low	True			沙鬼	沙鬼	https://mir3.iamcheyan.com/mobs/mob-48.html	Legend of Mir 3 monster names list Wooma Zuma Banya Numa Chiwoo;site:lomcn.net Mir3 Zircon monster list;传奇3 Zircon 汉化 怪物名称 对照 MonsterInfo 中文;传奇3 冰宫 冰原 怪物 名称 列表;传奇3 怪物 名称 中英文对照 Zuma Oma Claw Cat 英文名;传奇3 怪物 白野猪 祖玛弓箭手 潘夜 英文名 WhiteBoar ZumaArcher Banya
monster	website:mob-49	mir2ei-only	mir2ei-only	pending-web-evidence	pending-web-evidence	family-search-no-result	low	True			沙漠石人	沙漠石人	https://mir3.iamcheyan.com/mobs/mob-49.html	Legend of Mir 3 monster names list Wooma Zuma Banya Numa Chiwoo;site:lomcn.net Mir3 Zircon monster list;传奇3 Zircon 汉化 怪物名称 对照 MonsterInfo 中文;传奇3 冰宫 冰原 怪物 名称 列表;传奇3 怪物 名称 中英文对照 Zuma Oma Claw Cat 英文名;传奇3 怪物 白野猪 祖玛弓箭手 潘夜 英文名 WhiteBoar ZumaArcher Banya
monster	website:mob-50	mir2ei-only	mir2ei-only	pending-web-evidence	pending-web-evidence	family-search-no-result	low	True			沙漠树魔	沙漠树魔	https://mir3.iamcheyan.com/mobs/mob-50.html	Legend of Mir 3 monster names list Wooma Zuma Banya Numa Chiwoo;site:lomcn.net Mir3 Zircon monster list;传奇3 Zircon 汉化 怪物名称 对照 MonsterInfo 中文;传奇3 冰宫 冰原 怪物 名称 列表;传奇3 怪物 名称 中英文对照 Zuma Oma Claw Cat 英文名;传奇3 怪物 白野猪 祖玛弓箭手 潘夜 英文名 WhiteBoar ZumaArcher Banya
monster	website:mob-51	mir2ei-only	mir2ei-only	pending-web-evidence	pending-web-evidence	family-search-no-result	low	True			沙漠蜥蜴	沙漠蜥蜴	https://mir3.iamcheyan.com/mobs/mob-51.html	Legend of Mir 3 monster names list Wooma Zuma Banya Numa Chiwoo;site:lomcn.net Mir3 Zircon monster list;传奇3 Zircon 汉化 怪物名称 对照 MonsterInfo 中文;传奇3 冰宫 冰原 怪物 名称 列表;传奇3 怪物 名称 中英文对照 Zuma Oma Claw Cat 英文名;传奇3 怪物 白野猪 祖玛弓箭手 潘夜 英文名 WhiteBoar ZumaArcher Banya
monster	website:mob-52	mir2ei-only	mir2ei-only	pending-web-evidence	pending-web-evidence	family-search-no-result	low	True			夜行鬼	夜行鬼	https://mir3.iamcheyan.com/mobs/mob-52.html	Legend of Mir 3 monster names list Wooma Zuma Banya Numa Chiwoo;site:lomcn.net Mir3 Zircon monster list;传奇3 Zircon 汉化 怪物名称 对照 MonsterInfo 中文;传奇3 冰宫 冰原 怪物 名称 列表;传奇3 怪物 名称 中英文对照 Zuma Oma Claw Cat 英文名;传奇3 怪物 白野猪 祖玛弓箭手 潘夜 英文名 WhiteBoar ZumaArcher Banya
monster	website:mob-53	mir2ei-only	mir2ei-only	pending-web-evidence	pending-web-evidence	family-search-no-result	low	True			沙漠鱼魔	沙漠鱼魔	https://mir3.iamcheyan.com/mobs/mob-53.html	Legend of Mir 3 monster names list Wooma Zuma Banya Numa Chiwoo;site:lomcn.net Mir3 Zircon monster list;传奇3 Zircon 汉化 怪物名称 对照 MonsterInfo 中文;传奇3 冰宫 冰原 怪物 名称 列表;传奇3 怪物 名称 中英文对照 Zuma Oma Claw Cat 英文名;传奇3 怪物 白野猪 祖玛弓箭手 潘夜 英文名 WhiteBoar ZumaArcher Banya
monster	website:mob-54	mir2ei-only	mir2ei-only	pending-web-evidence	pending-web-evidence	family-search-no-result	low	True			沙漠风魔	沙漠风魔	https://mir3.iamcheyan.com/mobs/mob-54.html	Legend of Mir 3 monster names list Wooma Zuma Banya Numa Chiwoo;site:lomcn.net Mir3 Zircon monster list;传奇3 Zircon 汉化 怪物名称 对照 MonsterInfo 中文;传奇3 冰宫 冰原 怪物 名称 列表;传奇3 怪物 名称 中英文对照 Zuma Oma Claw Cat 英文名;传奇3 怪物 白野猪 祖玛弓箭手 潘夜 英文名 WhiteBoar ZumaArcher Banya
monster	website:mob-55	both	both	both-resolved-by-web-alias	both-resolved-by-web-alias	family-rule-search	high	False	89	Numa Grunt	诺玛	Numa Grunt > mir2ei 百科 Numa Grunt→诺马小卒 > ZH候选=诺马小卒(mir2ei-wiki-json) > ZH候选=诺玛步兵(local-candidate:db_names) > mir2ei 百科 Numa Grunt→诺马小卒 > 诺玛	https://mir2ei.iamcheyan.com/data/wiki_data_v2.json;https://mir2ei.iamcheyan.com/data/wiki_data_v2.json;https://mir3.iamcheyan.com/mobs/mob-55.html	Legend of Mir 3 monster names list Wooma Zuma Banya Numa Chiwoo;site:lomcn.net Mir3 Zircon monster list;传奇3 Zircon 汉化 怪物名称 对照 MonsterInfo 中文;传奇3 冰宫 冰原 怪物 名称 列表;传奇3 怪物 名称 中英文对照 Zuma Oma Claw Cat 英文名;传奇3 怪物 白野猪 祖玛弓箭手 潘夜 英文名 WhiteBoar ZumaArcher Banya
monster	website:mob-56	both	both	both-resolved-by-web-alias	both-resolved-by-web-alias	family-rule-search	high	False	165	Numa Armored Soldier	诺玛将士	Numa Armored Soldier > mir2ei 百科 Numa Armored Soldier→诺马重甲士兵 > ZH候选=诺马重甲士兵(mir2ei-wiki-json) > ZH候选=诺玛甲兵(local-candidate:db_names) > mir2ei 百科 Numa Armored Soldier→诺马重甲士兵 > 诺玛将士	https://mir2ei.iamcheyan.com/data/wiki_data_v2.json;https://mir2ei.iamcheyan.com/data/wiki_data_v2.json;https://mir3.iamcheyan.com/mobs/mob-56.html	Legend of Mir 3 monster names list Wooma Zuma Banya Numa Chiwoo;site:lomcn.net Mir3 Zircon monster list;传奇3 Zircon 汉化 怪物名称 对照 MonsterInfo 中文;传奇3 冰宫 冰原 怪物 名称 列表;传奇3 怪物 名称 中英文对照 Zuma Oma Claw Cat 英文名;传奇3 怪物 白野猪 祖玛弓箭手 潘夜 英文名 WhiteBoar ZumaArcher Banya
monster	website:mob-57	both	both	both-resolved-by-web-alias	both-resolved-by-web-alias	family-rule-search	high	False	166	Numa Assault Captain	诺玛法老	Numa Assault Captain > mir2ei 百科 Numa Assault Captain→诺马突击队长 > ZH候选=诺马突击队长(mir2ei-wiki-json) > ZH候选=诺玛突袭队长(local-candidate:db_names) > mir2ei 百科 Numa Royal Guard→诺马皇家守卫 > 诺玛法老	https://mir2ei.iamcheyan.com/data/wiki_data_v2.json;https://mir2ei.iamcheyan.com/data/wiki_data_v2.json;https://mir3.iamcheyan.com/mobs/mob-57.html	Legend of Mir 3 monster names list Wooma Zuma Banya Numa Chiwoo;site:lomcn.net Mir3 Zircon monster list;传奇3 Zircon 汉化 怪物名称 对照 MonsterInfo 中文;传奇3 冰宫 冰原 怪物 名称 列表;传奇3 怪物 名称 中英文对照 Zuma Oma Claw Cat 英文名;传奇3 怪物 白野猪 祖玛弓箭手 潘夜 英文名 WhiteBoar ZumaArcher Banya
monster	website:mob-58	both	both	both-resolved	both-resolved	family-search-no-result	high	False	399	Great Pharaoh	大法老	Great Pharaoh > ZH候选=大法老(local-candidate:db_names) > 大法老 > EN=Great Pharaoh(local-candidate:db_names)	https://mir3.iamcheyan.com/mobs/mob-58.html	Legend of Mir 3 monster names list Wooma Zuma Banya Numa Chiwoo;site:lomcn.net Mir3 Zircon monster list;传奇3 Zircon 汉化 怪物名称 对照 MonsterInfo 中文;传奇3 冰宫 冰原 怪物 名称 列表;传奇3 怪物 名称 中英文对照 Zuma Oma Claw Cat 英文名;传奇3 怪物 白野猪 祖玛弓箭手 潘夜 英文名 WhiteBoar ZumaArcher Banya
monster	website:mob-59	mir2ei-only	mir2ei-only	pending-web-evidence	pending-web-evidence	family-search-no-result	low	True			月魔蜘蛛	月魔蜘蛛	https://mir3.iamcheyan.com/mobs/mob-59.html	Legend of Mir 3 monster names list Wooma Zuma Banya Numa Chiwoo;site:lomcn.net Mir3 Zircon monster list;传奇3 Zircon 汉化 怪物名称 对照 MonsterInfo 中文;传奇3 冰宫 冰原 怪物 名称 列表;传奇3 怪物 名称 中英文对照 Zuma Oma Claw Cat 英文名;传奇3 怪物 白野猪 祖玛弓箭手 潘夜 英文名 WhiteBoar ZumaArcher Banya
