kind	status	review_class	index	name	old_map	old_x	old_y	target_map	target_x	target_y	monster_index	monster_name	hero_kill_map	hero_kill_x	hero_kill_y	hero_kill_range	hero_kill_count	hero_kill_interval	match_method	mapping_method	confidence	walkable	hero_kill_walkable	placement_rule	review_decision	approved_map	approved_x	approved_y	approved_count	approved_range	approved_interval	review_note	reason	source	candidates_json	warnings_json	range_note
npc	pending-review	variant	89	Hexa Holy Stone	D11031	197	257	D11031	206	332									pending		low	"{""old"":""pass"",""target"":""pass""}"		town-entrance-teleporter	needs-evidence							保守复核：候选坐标来自自动安置，尚无独立原版身份/地标证据；暂不写入。	walkable topology candidate; manual review required	NpcMover/audit-report.md	"[{""x"":206,""y"":332,""score"":-7.8,""anchor"":{""x"":206,""y"":332},""separation"":82},{""x"":206,""y"":333,""score"":-6.8,""anchor"":{""x"":206,""y"":332},""separation"":83},{""x"":205,""y"":332,""score"":-6.8,""anchor"":{""x"":206,""y"":332},""separation"":81}]"	"[""map relation does not permit blind original-coordinate reuse""]"	not-applicable
npc	pending-review	variant	90	Notice Board	0	473	428	0	160	233									semantic-audit		low	"{""old"":""fail"",""target"":""pass""}"		town-center-notice	needs-evidence							保守复核：候选坐标来自自动安置，尚无独立原版身份/地标证据；暂不写入。	walkable topology candidate; manual review required	NpcMover/audit-report.md	"[{""x"":160,""y"":233,""score"":-7.8,""anchor"":{""x"":160,""y"":233},""separation"":90},{""x"":173,""y"":170,""score"":-7.8,""anchor"":{""x"":173,""y"":170},""separation"":14},{""x"":160,""y"":234,""score"":-6.8,""anchor"":{""x"":160,""y"":233},""separation"":91}]"	"[""map relation does not permit blind original-coordinate reuse""]"	not-applicable
npc	pending-review	variant	91	Notice Board	1	379	214	1	173	130									semantic-audit		low	"{""old"":""fail"",""target"":""pass""}"		town-center-notice	needs-evidence							保守复核：候选坐标来自自动安置，尚无独立原版身份/地标证据；暂不写入。	walkable topology candidate; manual review required	NpcMover/audit-report.md	"[{""x"":173,""y"":130,""score"":-7.8,""anchor"":{""x"":173,""y"":130},""separation"":219},{""x"":177,""y"":297,""score"":-7.8,""anchor"":{""x"":177,""y"":297},""separation"":77},{""x"":379,""y"":125,""score"":-7.8,""anchor"":{""x"":379,""y"":125},""separation"":13}]"	"[""map relation does not permit blind original-coordinate reuse""]"	not-applicable
npc	pending-review	exact	93	Notice Board	4	428	97	4	428	97									pending		low	"{""old"":""fail"",""target"":""fail""}"		town-center-notice	needs-evidence							保守复核：候选坐标来自自动安置，尚无独立原版身份/地标证据；暂不写入。	audit target coordinate reused only for exact/renamed map relation	NpcMover/audit-report.md	"[{""x"":428,""y"":97,""score"":0,""anchor"":{""x"":428,""y"":97},""separation"":0}]"	"[""target coordinate outside map or blocked""]"	not-applicable
npc	pending-review	variant	94	Notice Board	12	192	263	12	132	276									pending		low	"{""old"":""pass"",""target"":""pass""}"		town-center-notice	needs-evidence							保守复核：候选坐标来自自动安置，尚无独立原版身份/地标证据；暂不写入。	walkable topology candidate; manual review required	NpcMover/audit-report.md	"[{""x"":132,""y"":276,""score"":-7.8,""anchor"":{""x"":132,""y"":276},""separation"":64},{""x"":173,""y"":270,""score"":-7.8,""anchor"":{""x"":173,""y"":270},""separation"":17},{""x"":201,""y"":200,""score"":-6.8,""anchor"":{""x"":200,""y"":200},""separation"":72}]"	"[""map relation does not permit blind original-coordinate reuse""]"	not-applicable
npc	pending-review	variant	95	Warrior Trainer	0	447	444	0	173	170									semantic-audit		low	"{""old"":""pass"",""target"":""pass""}"		town-center-notice	needs-evidence							保守复核：候选坐标来自自动安置，尚无独立原版身份/地标证据；暂不写入。	walkable topology candidate; manual review required	NpcMover/audit-report.md	"[{""x"":173,""y"":170,""score"":-7.8,""anchor"":{""x"":173,""y"":170},""separation"":14},{""x"":175,""y"":202,""score"":-6.8,""anchor"":{""x"":174,""y"":202},""separation"":46},{""x"":176,""y"":217,""score"":-6.8,""anchor"":{""x"":176,""y"":218},""separation"":32}]"	"[""map relation does not permit blind original-coordinate reuse""]"	not-applicable
npc	pending-review	variant	96	Taoist Mentor	1	398	127	1	177	297									semantic-audit		low	"{""old"":""fail"",""target"":""pass""}"		town-center-notice	needs-evidence							保守复核：候选坐标来自自动安置，尚无独立原版身份/地标证据；暂不写入。	walkable topology candidate; manual review required	NpcMover/audit-report.md	"[{""x"":177,""y"":297,""score"":-7.8,""anchor"":{""x"":177,""y"":297},""separation"":77},{""x"":379,""y"":125,""score"":-7.8,""anchor"":{""x"":379,""y"":125},""separation"":13},{""x"":177,""y"":296,""score"":-6.8,""anchor"":{""x"":177,""y"":297},""separation"":78}]"	"[""map relation does not permit blind original-coordinate reuse""]"	not-applicable
npc	pending-review	exact	97	Wizard Teacher	2	347	193	2	347	193									semantic-audit		low	"{""old"":""fail"",""target"":""fail""}"		town-center-notice	needs-evidence							保守复核：候选坐标来自自动安置，尚无独立原版身份/地标证据；暂不写入。	audit target coordinate reused only for exact/renamed map relation	NpcMover/audit-report.md	"[{""x"":347,""y"":193,""score"":0,""anchor"":{""x"":347,""y"":193},""separation"":0}]"	"[""target coordinate outside map or blocked""]"	not-applicable
npc	pending-review	exact	98	Village Elder	4	426	97	4	426	97									semantic-audit		low	"{""old"":""fail"",""target"":""fail""}"		town-center-notice	needs-evidence							保守复核：候选坐标来自自动安置，尚无独立原版身份/地标证据；暂不写入。	audit target coordinate reused only for exact/renamed map relation	NpcMover/audit-report.md	"[{""x"":426,""y"":97,""score"":0,""anchor"":{""x"":426,""y"":97},""separation"":0}]"	"[""target coordinate outside map or blocked""]"	not-applicable
npc	pending-review	variant	99	Dock Manager	12	192	267	12	173	270									pending		low	"{""old"":""fail"",""target"":""pass""}"		town-center-notice	needs-evidence							保守复核：候选坐标来自自动安置，尚无独立原版身份/地标证据；暂不写入。	walkable topology candidate; manual review required	NpcMover/audit-report.md	"[{""x"":173,""y"":270,""score"":-7.8,""anchor"":{""x"":173,""y"":270},""separation"":17},{""x"":201,""y"":200,""score"":-6.8,""anchor"":{""x"":200,""y"":200},""separation"":72},{""x"":193,""y"":193,""score"":-6.8,""anchor"":{""x"":194,""y"":193},""separation"":71}]"	"[""map relation does not permit blind original-coordinate reuse""]"	not-applicable
npc	pending-review	variant	100	Companion Manager	0	389	396	0	175	202									semantic-audit		low	"{""old"":""pass"",""target"":""pass""}"		town-safezone-service	needs-evidence							保守复核：候选坐标来自自动安置，尚无独立原版身份/地标证据；暂不写入。	walkable topology candidate; manual review required	NpcMover/audit-report.md	"[{""x"":175,""y"":202,""score"":-6.8,""anchor"":{""x"":174,""y"":202},""separation"":34},{""x"":176,""y"":217,""score"":-6.8,""anchor"":{""x"":176,""y"":218},""separation"":32},{""x"":177,""y"":218,""score"":-6.8,""anchor"":{""x"":176,""y"":218},""separation"":32}]"	"[""map relation does not permit blind original-coordinate reuse""]"	not-applicable
npc	pending-review	variant	101	Companion Manager	1	403	132	1	379	125									semantic-audit		low	"{""old"":""pass"",""target"":""pass""}"		town-safezone-service	needs-evidence							保守复核：候选坐标来自自动安置，尚无独立原版身份/地标证据；暂不写入。	walkable topology candidate; manual review required	NpcMover/audit-report.md	"[{""x"":379,""y"":125,""score"":-7.8,""anchor"":{""x"":379,""y"":125},""separation"":13},{""x"":170,""y"":192,""score"":-6.8,""anchor"":{""x"":171,""y"":192},""separation"":65},{""x"":168,""y"":181,""score"":-6.8,""anchor"":{""x"":168,""y"":182},""separation"":56}]"	"[""map relation does not permit blind original-coordinate reuse""]"	not-applicable
npc	pending-review	variant	104	Companion Manager	12	186	265	12	201	200									pending		low	"{""old"":""pass"",""target"":""pass""}"		town-safezone-service	needs-evidence							保守复核：候选坐标来自自动安置，尚无独立原版身份/地标证据；暂不写入。	walkable topology candidate; manual review required	NpcMover/audit-report.md	"[{""x"":201,""y"":200,""score"":-6.8,""anchor"":{""x"":200,""y"":200},""separation"":72},{""x"":193,""y"":193,""score"":-6.8,""anchor"":{""x"":194,""y"":193},""separation"":71},{""x"":194,""y"":194,""score"":-6.8,""anchor"":{""x"":194,""y"":193},""separation"":71}]"	"[""map relation does not permit blind original-coordinate reuse""]"	not-applicable
npc	pending-review	variant	105	Administrator	0	386	288	0	176	219									pending		low	"{""old"":""pass"",""target"":""pass""}"		town-safezone-extra	needs-evidence							保守复核：候选坐标来自自动安置，尚无独立原版身份/地标证据；暂不写入。	walkable topology candidate; manual review required	NpcMover/audit-report.md	"[{""x"":176,""y"":219,""score"":-6.8,""anchor"":{""x"":176,""y"":218},""separation"":18},{""x"":177,""y"":218,""score"":-6.8,""anchor"":{""x"":176,""y"":218},""separation"":18},{""x"":175,""y"":218,""score"":-6.8,""anchor"":{""x"":176,""y"":218},""separation"":16}]"	"[""map relation does not permit blind original-coordinate reuse""]"	not-applicable
npc	pending-review	exact	106	Jack	2	314	193	2	314	193									semantic-audit		low	"{""old"":""fail"",""target"":""fail""}"		town-entrance-teleporter	needs-evidence							保守复核：候选坐标来自自动安置，尚无独立原版身份/地标证据；暂不写入。	audit target coordinate reused only for exact/renamed map relation	NpcMover/audit-report.md	"[{""x"":314,""y"":193,""score"":0,""anchor"":{""x"":314,""y"":193},""separation"":0}]"	"[""target coordinate outside map or blocked""]"	not-applicable
npc	pending-review	exact	118	Hexa Holy Stone	8	288	241	8	288	241									semantic-audit		low	"{""old"":""fail"",""target"":""fail""}"		town-entrance-teleporter	needs-evidence							保守复核：候选坐标来自自动安置，尚无独立原版身份/地标证据；暂不写入。	audit target coordinate reused only for exact/renamed map relation	NpcMover/audit-report.md	"[{""x"":288,""y"":241,""score"":0,""anchor"":{""x"":288,""y"":241},""separation"":0}]"	"[""target coordinate outside map or blocked""]"	not-applicable
npc	pending-review	variant	135	Mike	0	478	407	0	414	348									semantic-audit		low	"{""old"":""fail"",""target"":""pass""}"		same-store-cluster	needs-evidence							保守复核：候选坐标来自自动安置，尚无独立原版身份/地标证据；暂不写入。	walkable topology candidate; manual review required	NpcMover/audit-report.md	"[{""x"":414,""y"":348,""score"":0.35,""anchor"":{""x"":414,""y"":349},""separation"":1},{""x"":440,""y"":374,""score"":0.35,""anchor"":{""x"":441,""y"":374},""separation"":1},{""x"":441,""y"":373,""score"":0.35,""anchor"":{""x"":441,""y"":374},""separation"":1}]"	"[""map relation does not permit blind original-coordinate reuse""]"	not-applicable
npc	pending-review	exact	141	14Quest_Bichon	0_003	27	35	0_003	27	35									exact-script-name		low	"{""old"":""fail"",""target"":""fail""}"		town-safezone-service	needs-evidence							保守复核：候选坐标来自自动安置，尚无独立原版身份/地标证据；暂不写入。	Merchant snapshot exact script/map coordinate	source present: docs/research/ei-ui-layout/sources/mir2ei-report-full-merchants-2026-09-25.json (318 Merchant coordinates)	"[{""x"":27,""y"":35,""score"":0,""anchor"":{""x"":27,""y"":35},""separation"":0}]"	"[""target coordinate outside map or blocked""]"	not-applicable
npc	pending-review	exact	143	02Weapon_Kugkyung	01	459	279	01	459	279									exact-script-name		low	"{""old"":""fail"",""target"":""fail""}"		same-store-cluster	needs-evidence							保守复核：候选坐标来自自动安置，尚无独立原版身份/地标证据；暂不写入。	Merchant snapshot exact script/map coordinate	source present: docs/research/ei-ui-layout/sources/mir2ei-report-full-merchants-2026-09-25.json (318 Merchant coordinates)	"[{""x"":459,""y"":279,""score"":0,""anchor"":{""x"":459,""y"":279},""separation"":0}]"	"[""target coordinate outside map or blocked""]"	not-applicable
npc	pending-review	exact	146	05Book_Kugkyung	01	445	319	01	445	319									exact-script-name		low	"{""old"":""fail"",""target"":""fail""}"		same-store-cluster	needs-evidence							保守复核：候选坐标来自自动安置，尚无独立原版身份/地标证据；暂不写入。	Merchant snapshot exact script/map coordinate	source present: docs/research/ei-ui-layout/sources/mir2ei-report-full-merchants-2026-09-25.json (318 Merchant coordinates)	"[{""x"":445,""y"":319,""score"":0,""anchor"":{""x"":445,""y"":319},""separation"":0}]"	"[""target coordinate outside map or blocked""]"	not-applicable
npc	pending-review	exact	148	07Grocery_Kugkyung	01	433	282	01	433	282									exact-script-name		low	"{""old"":""fail"",""target"":""fail""}"		same-store-cluster	needs-evidence							保守复核：候选坐标来自自动安置，尚无独立原版身份/地标证据；暂不写入。	Merchant snapshot exact script/map coordinate	source present: docs/research/ei-ui-layout/sources/mir2ei-report-full-merchants-2026-09-25.json (318 Merchant coordinates)	"[{""x"":433,""y"":282,""score"":0,""anchor"":{""x"":433,""y"":282},""separation"":0}]"	"[""target coordinate outside map or blocked""]"	not-applicable
npc	pending-review	exact	150	10Material_Kugkyung	01	431	307	01	431	307									exact-script-name		low	"{""old"":""fail"",""target"":""fail""}"		same-store-cluster	needs-evidence							保守复核：候选坐标来自自动安置，尚无独立原版身份/地标证据；暂不写入。	Merchant snapshot exact script/map coordinate	source present: docs/research/ei-ui-layout/sources/mir2ei-report-full-merchants-2026-09-25.json (318 Merchant coordinates)	"[{""x"":431,""y"":307,""score"":0,""anchor"":{""x"":431,""y"":307},""separation"":0}]"	"[""target coordinate outside map or blocked""]"	not-applicable
npc	pending-review	exact	152	13Move_Kugkyung1	01	456	216	01	456	216									exact-script-name		low	"{""old"":""fail"",""target"":""fail""}"		town-entrance-teleporter	needs-evidence							保守复核：候选坐标来自自动安置，尚无独立原版身份/地标证据；暂不写入。	Merchant snapshot exact script/map coordinate	source present: docs/research/ei-ui-layout/sources/mir2ei-report-full-merchants-2026-09-25.json (318 Merchant coordinates)	"[{""x"":456,""y"":216,""score"":0,""anchor"":{""x"":456,""y"":216},""separation"":0}]"	"[""target coordinate outside map or blocked""]"	not-applicable
npc	pending-review	exact	154	13Move_Kugkyung3	01	463	356	01	463	356									exact-script-name		low	"{""old"":""fail"",""target"":""fail""}"		town-entrance-teleporter	needs-evidence							保守复核：候选坐标来自自动安置，尚无独立原版身份/地标证据；暂不写入。	Merchant snapshot exact script/map coordinate	source present: docs/research/ei-ui-layout/sources/mir2ei-report-full-merchants-2026-09-25.json (318 Merchant coordinates)	"[{""x"":463,""y"":356,""score"":0,""anchor"":{""x"":463,""y"":356},""separation"":0}]"	"[""target coordinate outside map or blocked""]"	not-applicable
